n,gamma,k,seed,testMode,model,trainObj,testMean,cvar10,q05,worst,regretToBest,supportCR,supportTail,selectedCount
60,0.5,30,5,comonotone,CVaR-CR-SHP,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,276.255066026231,121,1,30
60,0.5,30,5,comonotone,Mixed,2585.09952289117,2671.41106587763,2254.10127356558,2254.10127356557,2254.10127356557,120.787986228259,121,1,21
60,0.5,30,5,t_copula06,Nominal,3337.86648831086,3045.39097140868,1462.18885728755,1455.16807414459,1285.51506342425,0,121,1,0
60,0.5,30,5,t_copula06,CR-SHP,2772.94781674852,3041.74562739206,1556.09466358571,1552.65841247026,1389.55762596645,3.64534401661967,121,1,2
60,0.5,30,5,t_copula06,CVaR-CR-SHP,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,529.446985329019,121,1,30
60,0.5,30,5,t_copula06,Mixed,2585.09952289117,2801.15881898873,2320.35925024691,2317.52791540107,2254.10127356557,244.232152419943,121,1,21
60,0.5,30,5,adverse,Nominal,3337.86648831086,2767.17604640279,1285.51506342425,1285.51506342425,1285.51506342425,5.77177034572424,121,1,0
60,0.5,30,5,adverse,CR-SHP,2772.94781674852,2772.94781674851,1389.55762596645,1389.55762596645,1389.55762596645,0,121,1,2
60,0.5,30,5,adverse,CVaR-CR-SHP,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,2515.94398607966,257.003830668858,121,1,30
60,0.5,30,5,adverse,Mixed,2585.09952289117,2659.07419820072,2254.10127356557,2254.10127356557,2254.10127356557,113.873618547798,121,1,21
60,0.5,30,6,independent,Nominal,3353.96934939245,3358.93154005506,3062.46439509425,3084.29914555976,2750.49121805262,0,121,1,0
60,0.5,30,6,independent,CR-SHP,2836.51686799716,3351.89575896373,3063.78362808189,3091.81963558105,2777.19712602899,7.03578109132695,121,1,1
60,0.5,30,6,independent,CVaR-CR-SHP,2529.82020755787,2529.82020755783,2529.82020755787,2529.82020755787,2529.82020755787,829.111332497222,121,1,30
60,0.5,30,6,independent,Mixed,2627.95867377961,2947.37377878416,2835.5547688956,2845.37413847872,2665.41905894567,411.557761270898,121,1,20
60,0.5,30,6,gaussian06,Nominal,3353.96934939245,3086.52302667237,1672.83538456738,1672.98701667419,1475.46880124285,0,121,1,0
60,0.5,30,6,gaussian06,CR-SHP,2836.51686799716,3085.12817341335,1712.76079237596,1711.1112267486,1517.63225549929,1.3948532590116,121,1,1
60,0.5,30,6,gaussian06,CVaR-CR-SHP,2529.82020755787,2529.82020755783,2529.82020755787,2529.82020755787,2529.82020755787,556.702819114531,121,1,30
60,0.5,30,6,gaussian06,Mixed,2627.95867377961,2835.67702385694,2382.47620413894,2385.4256148771,2309.6320370613,250.846002815425,121,1,20
60,0.5,30,6,comonotone,Nominal,3353.96934939245,2822.84066332454,1475.46880124285,1475.46880124285,1475.46880124285,2.43892373426434,121,1,0
60,0.5,30,6,comonotone,CR-SHP,2836.51686799716,2825.2795870588,1517.63225549929,1517.63225549929,1517.63225549929,0,121,1,1
60,0.5,30,6,comonotone,CVaR-CR-SHP,2529.82020755787,2529.82020755783,2529.82020755787,2529.82020755787,2529.82020755787,295.459379500969,121,1,30
60,0.5,30,6,comonotone,Mixed,2627.95867377961,2709.98388962195,2309.6320370613,2309.6320370613,2309.6320370613,115.295697436853,121,1,20
60,0.5,30,6,t_copula06,Nominal,3353.96934939245,3079.52846240312,1647.26103769579,1641.93104389406,1475.46880124285,0,121,1,0
60,0.5,30,6,t_copula06,CR-SHP,2836.51686799716,3077.60612700636,1686.51521492334,1683.92657956885,1517.63225549929,1.92233539675544,121,1,1
60,0.5,30,6,t_copula06,CVaR-CR-SHP,2529.82020755787,2529.82020755783,2529.82020755787,2529.82020755787,2529.82020755787,549.708254845282,121,1,30
60,0.5,30,6,t_copula06,Mixed,2627.95867377961,2836.04498564042,2374.02548201102,2374.83071302408,2309.6320370613,243.483476762691,121,1,20
60,0.5,30,6,adverse,Nominal,3353.96934939245,2835.31646521716,1475.46880124285,1475.46880124285,1475.46880124285,1.20040277999851,121,1,0
60,0.5,30,6,adverse,CR-SHP,2836.51686799716,2836.51686799716,1517.63225549929,1517.63225549929,1517.63225549929,0,121,1,1
60,0.5,30,6,adverse,CVaR-CR-SHP,2529.82020755787,2529.82020755787,2529.82020755787,2529.82020755787,2529.82020755787,306.696660439291,121,1,30
60,0.5,30,6,adverse,Mixed,2627.95867377961,2707.64458872531,2309.6320370613,2309.6320370613,2309.6320370613,128.872279271852,121,1,20
60,0.5,30,7,independent,Nominal,3277.64682501265,3280.36360936712,2976.48932730619,2994.1266762581,2600.59342140723,0,121,1,0
60,0.5,30,7,independent,CR-SHP,2766.21843120235,3265.49813358598,2975.16466365063,2991.56666022722,2608.23730391179,14.8654757811414,121,1,2
60,0.5,30,7,independent,CVaR-CR-SHP,2457.16999043392,2457.16999043388,2457.16999043391,2457.16999043392,2457.16999043392,823.19361893324,121,1,30
60,0.5,30,7,independent,Mixed,2543.70583359712,2856.36328704806,2737.98006476544,2745.62487655951,2598.99362221419,424.000322319066,121,1,21
60,0.5,30,7,gaussian06,Nominal,3277.64682501265,3008.76613124829,1509.14326205154,1517.93812411721,1322.27360368882,0,121,1,0
60,0.5,30,7,gaussian06,CR-SHP,2766.21843120235,3005.00099031044,1590.18058473995,1599.24547861922,1411.01553143807,3.7651409378559,121,1,2
60,0.5,30,7,gaussian06,CVaR-CR-SHP,2457.16999043392,2457.16999043388,2457.16999043391,2457.16999043392,2457.16999043392,551.596140814409,121,1,30
60,0.5,30,7,gaussian06,Mixed,2543.70583359712,2746.58600443088,2291.34358547179,2288.61269815655,2230.20266872705,262.180126817414,121,1,21
60,0.5,30,7,comonotone,Nominal,3277.64682501265,2776.07383298701,1322.27360368882,1322.27360368882,1322.27360368882,3.57780504525681,121,1,0
60,0.5,30,7,comonotone,CR-SHP,2766.21843120235,2779.65163803227,1411.01553143807,1411.01553143807,1411.01553143807,0,121,1,2
60,0.5,30,7,comonotone,CVaR-CR-SHP,2457.16999043392,2457.16999043388,2457.16999043391,2457.16999043392,2457.16999043392,322.481647598381,121,1,30
60,0.5,30,7,comonotone,Mixed,2543.70583359712,2636.6375104219,2230.20266872705,2230.20266872705,2230.20266872705,143.014127610362,121,1,21
60,0.5,30,7,t_copula06,Nominal,3277.64682501265,3015.14025208551,1516.66620260501,1515.68141223382,1322.27360368882,0,121,1,0
60,0.5,30,7,t_copula06,CR-SHP,2766.21843120235,3012.0537451593,1596.75858212515,1591.5571746865,1411.01553143807,3.08650692620495,121,1,2
60,0.5,30,7,t_copula06,CVaR-CR-SHP,2457.16999043392,2457.16999043388,2457.16999043391,2457.16999043392,2457.16999043392,557.970261651623,121,1,30
60,0.5,30,7,t_copula06,Mixed,2543.70583359712,2753.54698590986,2294.98313849767,2295.55365270784,2230.20266872705,261.593266175651,121,1,21
60,0.5,30,7,adverse,Nominal,3277.64682501265,2763.07462748339,1322.27360368882,1322.27360368882,1322.27360368882,3.14380371896004,121,1,0
60,0.5,30,7,adverse,CR-SHP,2766.21843120235,2766.21843120235,1411.01553143807,1411.01553143807,1411.01553143807,0,121,1,2
60,0.5,30,7,adverse,CVaR-CR-SHP,2457.16999043392,2457.16999043392,2457.16999043392,2457.16999043392,2457.16999043392,309.048440768431,121,1,30
60,0.5,30,7,adverse,Mixed,2543.70583359712,2629.60024354254,2230.20266872705,2230.20266872705,2230.20266872705,136.618187659806,121,1,21
60,0.5,30,8,independent,Nominal,3299.88455620673,3305.34961407494,3016.96851120496,3036.20792714014,2699.30778504492,0,121,1,0
60,0.5,30,8,independent,CR-SHP,2770.5569907334,3252.63423349581,2994.81484326773,3015.02931921651,2617.03882148456,52.7153805791354,121,1,4
60,0.5,30,8,independent,CVaR-CR-SHP,2529.91035655734,2529.91035655732,2529.91035655734,2529.91035655734,2529.91035655734,775.439257517625,121,1,30
60,0.5,30,8,independent,Mixed,2605.0553956912,2896.36972410977,2793.2775883981,2801.91203302028,2679.50215694624,408.979889965175,121,1,22
