n,gamma,k,seed,testMode,model,trainObj,testMean,cvar10,q05,worst,regretToBest,supportCR,supportTail,selectedCount
100,0.5,50,1,comonotone,CVaR-CR-SHP,3309.05324124219,3309.05324124219,3309.05324124219,3309.05324124219,3309.05324124219,1163.26855066031,201,1,50
100,0.5,50,1,comonotone,Mixed,3984.63269008361,4472.32179190249,3132.24551048712,3132.24551048712,3132.24551048712,0,201,1,0
100,0.5,50,1,t_copula06,Nominal,4837.01986968011,4637.39323161747,3319.72530950948,3317.38493579826,3132.24551048712,0,201,1,0
100,0.5,50,1,t_copula06,CR-SHP,4451.31121328269,4637.39323161747,3319.72530950948,3317.38493579826,3132.24551048712,0,201,1,0
100,0.5,50,1,t_copula06,CVaR-CR-SHP,3309.05324124219,3309.05324124219,3309.05324124219,3309.05324124219,3309.05324124219,1328.33999037528,201,1,50
100,0.5,50,1,t_copula06,Mixed,3984.63269008361,4637.39323161747,3319.72530950948,3317.38493579826,3132.24551048712,0,201,1,0
100,0.5,50,2,independent,Nominal,4749.41789025888,4750.18449114058,4480.79429888192,4497.79323683451,4173.38753595292,0,201,2,0
100,0.5,50,2,independent,CR-SHP,4318.84830171275,4750.18449114058,4480.79429888192,4497.79323683451,4173.38753595292,0,201,2,0
100,0.5,50,2,independent,CVaR-CR-SHP,3134.22870343009,3134.22870343002,3134.22870343009,3134.22870343009,3134.22870343009,1615.95578771056,201,2,50
100,0.5,50,2,independent,Mixed,3820.55758731296,4750.18449114058,4480.79429888192,4497.79323683451,4173.38753595292,0,201,2,0
100,0.5,50,2,gaussian06,Nominal,4749.41789025888,4545.95906242314,3088.19462958659,3091.0101415443,2891.16861017593,0,201,2,0
100,0.5,50,2,gaussian06,CR-SHP,4318.84830171275,4545.95906242314,3088.19462958659,3091.0101415443,2891.16861017593,0,201,2,0
100,0.5,50,2,gaussian06,CVaR-CR-SHP,3134.22870343009,3134.22870343002,3134.22870343009,3134.22870343009,3134.22870343009,1411.73035899312,201,2,50
100,0.5,50,2,gaussian06,Mixed,3820.55758731296,4545.95906242314,3088.19462958659,3091.0101415443,2891.16861017593,0,201,2,0
100,0.5,50,2,comonotone,Nominal,4749.41789025888,4336.5124107976,2891.16861017594,2891.16861017593,2891.16861017593,0,201,2,0
100,0.5,50,2,comonotone,CR-SHP,4318.84830171275,4336.5124107976,2891.16861017594,2891.16861017593,2891.16861017593,0,201,2,0
100,0.5,50,2,comonotone,CVaR-CR-SHP,3134.22870343009,3134.22870343002,3134.22870343009,3134.22870343009,3134.22870343009,1202.28370736757,201,2,50
100,0.5,50,2,comonotone,Mixed,3820.55758731296,4336.5124107976,2891.16861017594,2891.16861017593,2891.16861017593,0,201,2,0
100,0.5,50,2,t_copula06,Nominal,4749.41789025888,4559.64439558308,3086.80796528246,3088.07861275578,2891.16861017593,0,201,2,0
100,0.5,50,2,t_copula06,CR-SHP,4318.84830171275,4559.64439558308,3086.80796528246,3088.07861275578,2891.16861017593,0,201,2,0
100,0.5,50,2,t_copula06,CVaR-CR-SHP,3134.22870343009,3134.22870343002,3134.22870343009,3134.22870343009,3134.22870343009,1425.41569215306,201,2,50
100,0.5,50,2,t_copula06,Mixed,3820.55758731296,4559.64439558308,3086.80796528246,3088.07861275578,2891.16861017593,0,201,2,0
100,0.5,50,3,independent,Nominal,4766.10122501008,4763.82174463939,4544.20462047398,4557.47151610418,4257.7673150654,0,201,2,0
100,0.5,50,3,independent,CR-SHP,4363.26152391267,4763.82174463939,4544.20462047398,4557.47151610418,4257.7673150654,0,201,2,0
100,0.5,50,3,independent,CVaR-CR-SHP,3189.90803066962,3189.90803066966,3189.90803066961,3189.90803066962,3189.90803066962,1573.91371396973,201,2,50
100,0.5,50,3,independent,Mixed,3851.69177909813,4763.82174463939,4544.20462047398,4557.47151610418,4257.7673150654,0,201,2,0
100,0.5,50,3,gaussian06,Nominal,4766.10122501008,4558.98295978136,3190.33840587011,3191.79590418624,2937.27144336685,0,201,2,0
100,0.5,50,3,gaussian06,CR-SHP,4363.26152391267,4558.98295978136,3190.33840587011,3191.79590418624,2937.27144336685,0,201,2,0
100,0.5,50,3,gaussian06,CVaR-CR-SHP,3189.90803066962,3189.90803066966,3189.90803066961,3189.90803066962,3189.90803066962,1369.07492911169,201,2,50
100,0.5,50,3,gaussian06,Mixed,3851.69177909813,4558.98295978136,3190.33840587011,3191.79590418624,2937.27144336685,0,201,2,0
100,0.5,50,3,comonotone,Nominal,4766.10122501008,4403.20464214368,2937.27144336685,2937.27144336685,2937.27144336685,0,201,2,0
100,0.5,50,3,comonotone,CR-SHP,4363.26152391267,4403.20464214368,2937.27144336685,2937.27144336685,2937.27144336685,0,201,2,0
100,0.5,50,3,comonotone,CVaR-CR-SHP,3189.90803066962,3189.90803066966,3189.90803066961,3189.90803066962,3189.90803066962,1213.29661147402,201,2,50
100,0.5,50,3,comonotone,Mixed,3851.69177909813,4403.20464214368,2937.27144336685,2937.27144336685,2937.27144336685,0,201,2,0
100,0.5,50,3,t_copula06,Nominal,4766.10122501008,4559.74698624412,3202.1647854318,3200.11987057098,2937.27144336685,0,201,2,0
100,0.5,50,3,t_copula06,CR-SHP,4363.26152391267,4559.74698624412,3202.1647854318,3200.11987057098,2937.27144336685,0,201,2,0
100,0.5,50,3,t_copula06,CVaR-CR-SHP,3189.90803066962,3189.90803066966,3189.90803066961,3189.90803066962,3189.90803066962,1369.83895557446,201,2,50
100,0.5,50,3,t_copula06,Mixed,3851.69177909813,4559.74698624412,3202.1647854318,3200.11987057098,2937.27144336685,0,201,2,0
100,0.5,50,4,independent,Nominal,4876.7744232788,4872.8786191328,4638.736564956,4656.77960277509,4356.34652107275,0,201,2,0
100,0.5,50,4,independent,CR-SHP,4496.29510546817,4872.8786191328,4638.736564956,4656.77960277509,4356.34652107275,0,201,2,0
100,0.5,50,4,independent,CVaR-CR-SHP,3318.80792677208,3318.80792677214,3318.80792677209,3318.80792677208,3318.80792677208,1554.07069236066,201,2,50
100,0.5,50,4,independent,Mixed,3969.31903358295,4872.8786191328,4638.736564956,4656.77960277509,4356.34652107275,0,201,2,0
100,0.5,50,4,gaussian06,Nominal,4876.7744232788,4695.29340881402,3329.49226662071,3342.52592944091,3060.0042511001,0,201,2,0
100,0.5,50,4,gaussian06,CR-SHP,4496.29510546817,4695.29340881402,3329.49226662071,3342.52592944091,3060.0042511001,0,201,2,0
100,0.5,50,4,gaussian06,CVaR-CR-SHP,3318.80792677208,3318.80792677214,3318.80792677209,3318.80792677208,3318.80792677208,1376.48548204188,201,2,50
100,0.5,50,4,gaussian06,Mixed,3969.31903358295,4695.29340881402,3329.49226662071,3342.52592944091,3060.0042511001,0,201,2,0
100,0.5,50,4,comonotone,Nominal,4876.7744232788,4507.32874740912,3060.0042511001,3060.0042511001,3060.0042511001,0,201,2,0
100,0.5,50,4,comonotone,CR-SHP,4496.29510546817,4507.32874740912,3060.0042511001,3060.0042511001,3060.0042511001,0,201,2,0
100,0.5,50,4,comonotone,CVaR-CR-SHP,3318.80792677208,3318.80792677214,3318.80792677209,3318.80792677208,3318.80792677208,1188.52082063699,201,2,50
100,0.5,50,4,comonotone,Mixed,3969.31903358295,4507.32874740912,3060.0042511001,3060.0042511001,3060.0042511001,0,201,2,0
100,0.5,50,4,t_copula06,Nominal,4876.7744232788,4699.142180187,3282.23709821968,3286.78717703825,3060.0042511001,0,201,2,0
100,0.5,50,4,t_copula06,CR-SHP,4496.29510546817,4699.142180187,3282.23709821968,3286.78717703825,3060.0042511001,0,201,2,0
100,0.5,50,4,t_copula06,CVaR-CR-SHP,3318.80792677208,3318.80792677214,3318.80792677209,3318.80792677208,3318.80792677208,1380.33425341486,201,2,50
100,0.5,50,4,t_copula06,Mixed,3969.31903358295,4699.142180187,3282.23709821968,3286.78717703825,3060.0042511001,0,201,2,0
100,0.5,50,5,independent,Nominal,4875.48369850568,4870.06563144799,4635.22262068725,4647.38799685186,4232.5870007868,0,201,2,0
100,0.5,50,5,independent,CR-SHP,4478.39687690528,4870.06563144799,4635.22262068725,4647.38799685186,4232.5870007868,0,201,2,0
100,0.5,50,5,independent,CVaR-CR-SHP,3313.90846291124,3313.90846291129,3313.90846291124,3313.90846291124,3313.90846291124,1556.1571685367,201,2,50
100,0.5,50,5,independent,Mixed,3949.36499283146,4870.06563144799,4635.22262068725,4647.38799685186,4232.5870007868,0,201,2,0
100,0.5,50,5,gaussian06,Nominal,4875.48369850568,4656.65837507649,3282.67664676455,3289.84240094117,3022.97612445393,0,201,2,0
100,0.5,50,5,gaussian06,CR-SHP,4478.39687690528,4656.65837507649,3282.67664676455,3289.84240094117,3022.97612445393,0,201,2,0
100,0.5,50,5,gaussian06,CVaR-CR-SHP,3313.90846291124,3313.90846291129,3313.90846291124,3313.90846291124,3313.90846291124,1342.74991216521,201,2,50
100,0.5,50,5,gaussian06,Mixed,3949.36499283146,4656.65837507649,3282.67664676455,3289.84240094117,3022.97612445393,0,201,2,0
100,0.5,50,5,comonotone,Nominal,4875.48369850568,4479.26910847047,3022.97612445394,3022.97612445393,3022.97612445393,0,201,2,0
100,0.5,50,5,comonotone,CR-SHP,4478.39687690528,4479.26910847047,3022.97612445394,3022.97612445393,3022.97612445393,0,201,2,0
100,0.5,50,5,comonotone,CVaR-CR-SHP,3313.90846291124,3313.90846291129,3313.90846291124,3313.90846291124,3313.90846291124,1165.36064555918,201,2,50
100,0.5,50,5,comonotone,Mixed,3949.36499283146,4479.26910847047,3022.97612445394,3022.97612445393,3022.97612445393,0,201,2,0
100,0.5,50,5,t_copula06,Nominal,4875.48369850568,4665.28963351061,3252.7979237037,3254.97799676319,3022.97612445393,0,201,2,0
100,0.5,50,5,t_copula06,CR-SHP,4478.39687690528,4665.28963351061,3252.7979237037,3254.97799676319,3022.97612445393,0,201,2,0
100,0.5,50,5,t_copula06,CVaR-CR-SHP,3313.90846291124,3313.90846291129,3313.90846291124,3313.90846291124,3313.90846291124,1351.38117059932,201,2,50
100,0.5,50,5,t_copula06,Mixed,3949.36499283146,4665.28963351061,3252.7979237037,3254.97799676319,3022.97612445393,0,201,2,0
100,0.5,50,6,independent,Nominal,4881.36205395182,4887.40085392783,4654.96844925106,4670.20735316672,4369.50635062575,0,201,1,0
100,0.5,50,6,independent,CR-SHP,4514.23216359779,4887.40085392783,4654.96844925106,4670.20735316672,4369.50635062575,0,201,1,0
100,0.5,50,6,independent,CVaR-CR-SHP,3327.48200851238,3327.48200851248,3327.48200851238,3327.48200851238,3327.48200851238,1559.91884541535,201,1,50
100,0.5,50,6,independent,Mixed,4090.40315785337,4887.40085392783,4654.96844925106,4670.20735316672,4369.50635062575,0,201,1,0
100,0.5,50,6,gaussian06,Nominal,4881.36205395182,4711.37031462749,3492.31590960713,3491.63775215438,3299.44426175492,0,201,1,0
100,0.5,50,6,gaussian06,CR-SHP,4514.23216359779,4711.37031462749,3492.31590960713,3491.63775215438,3299.44426175492,0,201,1,0
100,0.5,50,6,gaussian06,CVaR-CR-SHP,3327.48200851238,3327.48200851248,3327.48200851238,3327.48200851238,3327.48200851238,1383.88830611501,201,1,50
100,0.5,50,6,gaussian06,Mixed,4090.40315785337,4711.37031462749,3492.31590960713,3491.63775215438,3299.44426175492,0,201,1,0
100,0.5,50,6,comonotone,Nominal,4881.36205395182,4527.75865710198,3299.44426175492,3299.44426175492,3299.44426175492,0,201,1,0
100,0.5,50,6,comonotone,CR-SHP,4514.23216359779,4527.75865710198,3299.44426175492,3299.44426175492,3299.44426175492,0,201,1,0
100,0.5,50,6,comonotone,CVaR-CR-SHP,3327.48200851238,3327.48200851248,3327.48200851238,3327.48200851238,3327.48200851238,1200.2766485895,201,1,50
100,0.5,50,6,comonotone,Mixed,4090.40315785337,4527.75865710198,3299.44426175492,3299.44426175492,3299.44426175492,0,201,1,0
100,0.5,50,6,t_copula06,Nominal,4881.36205395182,4716.31342175062,3472.85590184981,3474.14705554884,3299.44426175492,0,201,1,0
100,0.5,50,6,t_copula06,CR-SHP,4514.23216359779,4716.31342175062,3472.85590184981,3474.14705554884,3299.44426175492,0,201,1,0
100,0.5,50,6,t_copula06,CVaR-CR-SHP,3327.48200851238,3327.48200851248,3327.48200851238,3327.48200851238,3327.48200851238,1388.83141323814,201,1,50
100,0.5,50,6,t_copula06,Mixed,4090.40315785337,4716.31342175062,3472.85590184981,3474.14705554884,3299.44426175492,0,201,1,0
100,0.5,50,7,independent,Nominal,4830.32219651572,4832.31362379374,4586.59403866163,4599.86671605411,4337.70213617347,0,201,1,0
100,0.5,50,7,independent,CR-SHP,4456.68644131766,4832.31362379374,4586.59403866163,4599.86671605411,4337.70213617347,0,201,1,0
100,0.5,50,7,independent,CVaR-CR-SHP,3277.16897751637,3277.16897751633,3277.16897751637,3277.16897751637,3277.16897751637,1555.14464627741,201,1,50
100,0.5,50,7,independent,Mixed,3963.52495654728,4832.31362379374,4586.59403866163,4599.86671605411,4337.70213617347,0,201,1,0
100,0.5,50,7,gaussian06,Nominal,4830.32219651572,4633.66459891128,3316.48739513954,3313.48125807855,3096.72771657884,0,201,1,0
100,0.5,50,7,gaussian06,CR-SHP,4456.68644131766,4633.66459891128,3316.48739513954,3313.48125807855,3096.72771657884,0,201,1,0
100,0.5,50,7,gaussian06,CVaR-CR-SHP,3277.16897751637,3277.16897751633,3277.16897751637,3277.16897751637,3277.16897751637,1356.49562139495,201,1,50
100,0.5,50,7,gaussian06,Mixed,3963.52495654728,4633.66459891128,3316.48739513954,3313.48125807855,3096.72771657884,0,201,1,0
100,0.5,50,7,comonotone,Nominal,4830.32219651572,4489.57927280449,3096.72771657883,3096.72771657884,3096.72771657884,0,201,1,0
100,0.5,50,7,comonotone,CR-SHP,4456.68644131766,4489.57927280449,3096.72771657883,3096.72771657884,3096.72771657884,0,201,1,0
100,0.5,50,7,comonotone,CVaR-CR-SHP,3277.16897751637,3277.16897751633,3277.16897751637,3277.16897751637,3277.16897751637,1212.41029528816,201,1,50
100,0.5,50,7,comonotone,Mixed,3963.52495654728,4489.57927280449,3096.72771657883,3096.72771657884,3096.72771657884,0,201,1,0
100,0.5,50,7,t_copula06,Nominal,4830.32219651572,4654.19810713454,3316.80592016347,3319.30974294212,3096.72771657884,0,201,1,0
100,0.5,50,7,t_copula06,CR-SHP,4456.68644131766,4654.19810713454,3316.80592016347,3319.30974294212,3096.72771657884,0,201,1,0
100,0.5,50,7,t_copula06,CVaR-CR-SHP,3277.16897751637,3277.16897751633,3277.16897751637,3277.16897751637,3277.16897751637,1377.02912961822,201,1,50
100,0.5,50,7,t_copula06,Mixed,3963.52495654728,4654.19810713454,3316.80592016347,3319.30974294212,3096.72771657884,0,201,1,0
100,0.5,50,8,independent,Nominal,4845.8974613531,4853.38543355559,4613.48382891747,4630.12330612221,4227.66741945058,0,201,2,0
100,0.5,50,8,independent,CR-SHP,4447.73457555102,4853.38543355559,4613.48382891747,4630.12330612221,4227.66741945058,0,201,2,0
100,0.5,50,8,independent,CVaR-CR-SHP,3268.59425113672,3268.59425113676,3268.59425113672,3268.59425113672,3268.59425113672,1584.79118241883,201,2,50
100,0.5,50,8,independent,Mixed,3942.00627111312,4853.38543355559,4613.48382891747,4630.12330612221,4227.66741945058,0,201,2,0
100,0.5,50,8,gaussian06,Nominal,4845.8974613531,4633.65338282884,3253.69441948262,3256.51129228928,3027.29211443734,0,201,2,0
100,0.5,50,8,gaussian06,CR-SHP,4447.73457555102,4633.65338282884,3253.69441948262,3256.51129228928,3027.29211443734,0,201,2,0
100,0.5,50,8,gaussian06,CVaR-CR-SHP,3268.59425113672,3268.59425113676,3268.59425113672,3268.59425113672,3268.59425113672,1365.05913169208,201,2,50
100,0.5,50,8,gaussian06,Mixed,3942.00627111312,4633.65338282884,3253.69441948262,3256.51129228928,3027.29211443734,0,201,2,0
100,0.5,50,8,comonotone,Nominal,4845.8974613531,4446.58209600686,3027.29211443734,3027.29211443734,3027.29211443734,0,201,2,0
100,0.5,50,8,comonotone,CR-SHP,4447.73457555102,4446.58209600686,3027.29211443734,3027.29211443734,3027.29211443734,0,201,2,0
100,0.5,50,8,comonotone,CVaR-CR-SHP,3268.59425113672,3268.59425113676,3268.59425113672,3268.59425113672,3268.59425113672,1177.9878448701,201,2,50
100,0.5,50,8,comonotone,Mixed,3942.00627111312,4446.58209600686,3027.29211443734,3027.29211443734,3027.29211443734,0,201,2,0
100,0.5,50,8,t_copula06,Nominal,4845.8974613531,4639.58070144939,3243.60672309339,3254.35739371735,3027.29211443734,0,201,2,0
100,0.5,50,8,t_copula06,CR-SHP,4447.73457555102,4639.58070144939,3243.60672309339,3254.35739371735,3027.29211443734,0,201,2,0
100,0.5,50,8,t_copula06,CVaR-CR-SHP,3268.59425113672,3268.59425113676,3268.59425113672,3268.59425113672,3268.59425113672,1370.98645031264,201,2,50
100,0.5,50,8,t_copula06,Mixed,3942.00627111312,4639.58070144939,3243.60672309339,3254.35739371735,3027.29211443734,0,201,2,0
100,0.5,50,9,independent,Nominal,4773.56365230114,4775.84385097009,4544.340927662,4557.35561688024,4305.78896767031,0,201,2,0
100,0.5,50,9,independent,CR-SHP,4398.09586530139,4775.84385097009,4544.340927662,4557.35561688024,4305.78896767031,0,201,2,0
100,0.5,50,9,independent,CVaR-CR-SHP,3258.56940939622,3258.56940939615,3258.56940939622,3258.56940939622,3258.56940939622,1517.27444157394,201,2,50
100,0.5,50,9,independent,Mixed,3851.4446973909,4775.84385097009,4544.340927662,4557.35561688024,4305.78896767031,0,201,2,0
100,0.5,50,9,gaussian06,Nominal,4773.56365230114,4550.32316726747,3198.44988251918,3202.57807957445,2928.1141303757,0,201,2,0
100,0.5,50,9,gaussian06,CR-SHP,4398.09586530139,4550.32316726747,3198.44988251918,3202.57807957445,2928.1141303757,0,201,2,0
100,0.5,50,9,gaussian06,CVaR-CR-SHP,3258.56940939622,3258.56940939615,3258.56940939622,3258.56940939622,3258.56940939622,1291.75375787132,201,2,50
100,0.5,50,9,gaussian06,Mixed,3851.4446973909,4550.32316726747,3198.44988251918,3202.57807957445,2928.1141303757,0,201,2,0
100,0.5,50,9,comonotone,Nominal,4773.56365230114,4437.37369303462,2928.11413037571,2928.1141303757,2928.1141303757,0,201,2,0
100,0.5,50,9,comonotone,CR-SHP,4398.09586530139,4437.37369303462,2928.11413037571,2928.1141303757,2928.1141303757,0,201,2,0
100,0.5,50,9,comonotone,CVaR-CR-SHP,3258.56940939622,3258.56940939615,3258.56940939622,3258.56940939622,3258.56940939622,1178.80428363847,201,2,50
100,0.5,50,9,comonotone,Mixed,3851.4446973909,4437.37369303462,2928.11413037571,2928.1141303757,2928.1141303757,0,201,2,0
100,0.5,50,9,t_copula06,Nominal,4773.56365230114,4590.78179706342,3192.93706054279,3199.62444817225,2928.1141303757,0,201,2,0
100,0.5,50,9,t_copula06,CR-SHP,4398.09586530139,4590.78179706342,3192.93706054279,3199.62444817225,2928.1141303757,0,201,2,0
100,0.5,50,9,t_copula06,CVaR-CR-SHP,3258.56940939622,3258.56940939615,3258.56940939622,3258.56940939622,3258.56940939622,1332.21238766727,201,2,50
100,0.5,50,9,t_copula06,Mixed,3851.4446973909,4590.78179706342,3192.93706054279,3199.62444817225,2928.1141303757,0,201,2,0
100,0.5,50,10,independent,Nominal,4775.91280352635,4781.38930801931,4537.59286532842,4555.96956016416,4155.61422183483,0,201,1,0
100,0.5,50,10,independent,CR-SHP,4404.15513882341,4781.38930801931,4537.59286532842,4555.96956016416,4155.61422183483,0,201,1,0
100,0.5,50,10,independent,CVaR-CR-SHP,3233.29114699524,3233.29114699515,3233.29114699523,3233.29114699524,3233.29114699524,1548.09816102416,201,1,50
100,0.5,50,10,independent,Mixed,3957.22363541181,4781.38930801931,4537.59286532842,4555.96956016416,4155.61422183483,0,201,1,0
100,0.5,50,10,gaussian06,Nominal,4775.91280352635,4597.31317219836,3344.30214265708,3347.75606188309,3138.53446729727,0,201,1,0
100,0.5,50,10,gaussian06,CR-SHP,4404.15513882341,4597.31317219836,3344.30214265708,3347.75606188309,3138.53446729727,0,201,1,0
100,0.5,50,10,gaussian06,CVaR-CR-SHP,3233.29114699524,3233.29114699515,3233.29114699523,3233.29114699524,3233.29114699524,1364.02202520321,201,1,50
100,0.5,50,10,gaussian06,Mixed,3957.22363541181,4597.31317219836,3344.30214265708,3347.75606188309,3138.53446729727,0,201,1,0
100,0.5,50,10,comonotone,Nominal,4775.91280352635,4411.68123682017,3138.53446729726,3138.53446729727,3138.53446729727,0,201,1,0
100,0.5,50,10,comonotone,CR-SHP,4404.15513882341,4411.68123682017,3138.53446729726,3138.53446729727,3138.53446729727,0,201,1,0
100,0.5,50,10,comonotone,CVaR-CR-SHP,3233.29114699524,3233.29114699515,3233.29114699523,3233.29114699524,3233.29114699524,1178.39008982502,201,1,50
100,0.5,50,10,comonotone,Mixed,3957.22363541181,4411.68123682017,3138.53446729726,3138.53446729727,3138.53446729727,0,201,1,0
100,0.5,50,10,t_copula06,Nominal,4775.91280352635,4604.47553968863,3315.72666255141,3311.33533476202,3138.53446729727,0,201,1,0
100,0.5,50,10,t_copula06,CR-SHP,4404.15513882341,4604.47553968863,3315.72666255141,3311.33533476202,3138.53446729727,0,201,1,0
100,0.5,50,10,t_copula06,CVaR-CR-SHP,3233.29114699524,3233.29114699515,3233.29114699523,3233.29114699524,3233.29114699524,1371.18439269348,201,1,50
100,0.5,50,10,t_copula06,Mixed,3957.22363541181,4604.47553968863,3315.72666255141,3311.33533476202,3138.53446729727,0,201,1,0
200,0.2,40,1,independent,Nominal,4473.36248570341,4472.94252251991,4316.54101349594,4323.56849750389,4168.42776088098,0,401,4,0
200,0.2,40,1,independent,CR-SHP,3970.03029939408,4472.94252251991,4316.54101349594,4323.56849750389,4168.42776088098,0,401,4,0
200,0.2,40,1,independent,CVaR-CR-SHP,2886.3993989525,2886.39939895259,2886.39939895249,2886.3993989525,2886.3993989525,1586.54312356732,401,4,40
200,0.2,40,1,independent,Mixed,3668.14070651841,4472.94252251991,4316.54101349594,4323.56849750389,4168.42776088098,0,401,4,0
200,0.2,40,1,gaussian06,Nominal,4473.36248570341,4236.973496535,3130.29521464817,3135.38679325142,2853.32511829099,0,401,4,0
200,0.2,40,1,gaussian06,CR-SHP,3970.03029939408,4236.973496535,3130.29521464817,3135.38679325142,2853.32511829099,0,401,4,0
200,0.2,40,1,gaussian06,CVaR-CR-SHP,2886.3993989525,2886.39939895259,2886.39939895249,2886.3993989525,2886.3993989525,1350.57409758241,401,4,40
200,0.2,40,1,gaussian06,Mixed,3668.14070651841,4236.973496535,3130.29521464817,3135.38679325142,2853.32511829099,0,401,4,0
200,0.2,40,1,comonotone,Nominal,4473.36248570341,4005.51051563989,2853.325118291,2853.32511829099,2853.32511829099,0,401,4,0
200,0.2,40,1,comonotone,CR-SHP,3970.03029939408,4005.51051563989,2853.325118291,2853.32511829099,2853.32511829099,0,401,4,0
200,0.2,40,1,comonotone,CVaR-CR-SHP,2886.3993989525,2886.39939895259,2886.39939895249,2886.3993989525,2886.3993989525,1119.1111166873,401,4,40
200,0.2,40,1,comonotone,Mixed,3668.14070651841,4005.51051563989,2853.325118291,2853.32511829099,2853.32511829099,0,401,4,0
